OID,Country or Area,Year,Description,Magnitude,Value
81366AG.ZF...,SOLOMON ISLANDS,1964,COPRA PRODUCTION,INDEX NUMBER,97.9948
81366AG.ZF...,SOLOMON ISLANDS,1963,COPRA PRODUCTION,INDEX NUMBER,97.7924
81366AG.ZF...,SOLOMON ISLANDS,1962,COPRA PRODUCTION,INDEX NUMBER,91.941
81366AG.ZF...,SOLOMON ISLANDS,1961,COPRA PRODUCTION,INDEX NUMBER,92.7355
81366AG.ZF...,SOLOMON ISLANDS,1960,COPRA PRODUCTION,INDEX NUMBER,82.4001
81366AG.ZF...,SOLOMON ISLANDS,1959,COPRA PRODUCTION,INDEX NUMBER,85.6008
81366AG.ZF...,SOLOMON ISLANDS,1958,COPRA PRODUCTION,INDEX NUMBER,79.3522
81366AG.ZF...,SOLOMON ISLANDS,1957,COPRA PRODUCTION,INDEX NUMBER,76.3387
81366AG.ZF...,SOLOMON ISLANDS,1956,COPRA PRODUCTION,INDEX NUMBER,78.6418
81366AG.ZF...,SOLOMON ISLANDS,1955,COPRA PRODUCTION,INDEX NUMBER,73.5047
81366AG.ZF...,SOLOMON ISLANDS,1954,COPRA PRODUCTION,INDEX NUMBER,87.6327
81366AG.ZF...,SOLOMON ISLANDS,1953,COPRA PRODUCTION,INDEX NUMBER,58.9604
81366AG.ZF...,SOLOMON ISLANDS,1952,COPRA PRODUCTION,INDEX NUMBER,61.7065
81366AG.ZF...,SOLOMON ISLANDS,1951,COPRA PRODUCTION,INDEX NUMBER,55.7826
81366AG.ZF...,SOLOMON ISLANDS,1950,COPRA PRODUCTION,INDEX NUMBER,55.3243
81366AG.ZF...,SOLOMON ISLANDS,1949,COPRA PRODUCTION,INDEX NUMBER,38.5417
81366AG.ZF...,SOLOMON ISLANDS,1948,COPRA PRODUCTION,INDEX NUMBER,15.2929
19966ZXCZF...,SOUTH AFRICA,2009,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,86.0686
19966EYCZF...,SOUTH AFRICA,2009,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,96.7661
19966KRCZF...,SOUTH AFRICA,2009,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,66.7042
19966ZXCZF...,SOUTH AFRICA,2008,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,92.2823
19966EYCZF...,SOUTH AFRICA,2008,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,110.603
19966KRCZF...,SOUTH AFRICA,2008,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,72.1965
19966ZXCZF...,SOUTH AFRICA,2007,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,97.8035
19966EYCZF...,SOUTH AFRICA,2007,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,109.627
19966KRCZF...,SOUTH AFRICA,2007,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,86.1024
19966ZXCZF...,SOUTH AFRICA,2006,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,98.6976
19966EYCZF...,SOUTH AFRICA,2006,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,104.826
19966KRCZF...,SOUTH AFRICA,2006,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,91.9164
19966ZXCZF...,SOUTH AFRICA,2005,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,100
19966EYCZF...,SOUTH AFRICA,2005,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,100
19966KRCZF...,SOUTH AFRICA,2005,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,100
19966ZXCZF...,SOUTH AFRICA,2004,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,98.7543
19966EYCZF...,SOUTH AFRICA,2004,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,97.132
19966KRCZF...,SOUTH AFRICA,2004,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,114.757
19966ZXCZF...,SOUTH AFRICA,2003,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,95.2429
19966EYCZF...,SOUTH AFRICA,2003,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,93.4231
19966KRCZF...,SOUTH AFRICA,2003,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,126.794
19966ZXCZF...,SOUTH AFRICA,2002,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,91.5523
19966EYCZF...,SOUTH AFRICA,2002,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,95.3576
19966KRCZF...,SOUTH AFRICA,2002,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,135.276
19966ZXCZF...,SOUTH AFRICA,2001,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,90.8257
19966EYCZF...,SOUTH AFRICA,2001,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,91.4819
19966KRCZF...,SOUTH AFRICA,2001,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,134.007
19966ZXCZF...,SOUTH AFRICA,2000,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,89.5491
19966EYCZF...,SOUTH AFRICA,2000,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,89.5824
19966KRCZF...,SOUTH AFRICA,2000,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,146.294
19966ZXCZF...,SOUTH AFRICA,1999,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,90.9073
19966EYCZF...,SOUTH AFRICA,1999,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,86.4486
19966KRCZF...,SOUTH AFRICA,1999,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,153.213
19966ZXCZF...,SOUTH AFRICA,1998,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,92.7356
19966EYCZF...,SOUTH AFRICA,1998,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,86.1985
19966KRCZF...,SOUTH AFRICA,1998,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,158.026
19966ZXCZF...,SOUTH AFRICA,1997,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,93.7423
19966EYCZF...,SOUTH AFRICA,1997,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,88.1339
19966KRCZF...,SOUTH AFRICA,1997,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,168.135
19966ZXCZF...,SOUTH AFRICA,1996,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,91.8789
19966EYCZF...,SOUTH AFRICA,1996,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,85.9135
19966KRCZF...,SOUTH AFRICA,1996,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,169.101
19966ZXCZF...,SOUTH AFRICA,1995,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,93.4438
19966EYCZF...,SOUTH AFRICA,1995,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,82.9105
19966KRCZF...,SOUTH AFRICA,1995,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,177.908
19966ZXCZF...,SOUTH AFRICA,1994,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,94.2057
19966EYCZF...,SOUTH AFRICA,1994,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,76.6261
19966KRCZF...,SOUTH AFRICA,1994,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,196.692
19966ZXCZF...,SOUTH AFRICA,1993,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,95.5713
19966EYCZF...,SOUTH AFRICA,1993,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,73.964
19966KRCZF...,SOUTH AFRICA,1993,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,149.658
19966ZXCZF...,SOUTH AFRICA,1992,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,92.8766
19966EYCZF...,SOUTH AFRICA,1992,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,72.2879
19966KRCZF...,SOUTH AFRICA,1992,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,148.195
19966ZXCZF...,SOUTH AFRICA,1991,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,92.4669
19966EYCZF...,SOUTH AFRICA,1991,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,74.5149
19966KRCZF...,SOUTH AFRICA,1991,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,145.27
19966ZXCZF...,SOUTH AFRICA,1990,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,93.3483
19966EYCZF...,SOUTH AFRICA,1990,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,77.2087
19966KRCZF...,SOUTH AFRICA,1990,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,146.294
19966ZXCZF...,SOUTH AFRICA,1989,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,93.2833
19966EYCZF...,SOUTH AFRICA,1989,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,80.7876
19966KRCZF...,SOUTH AFRICA,1989,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,148.049
19966ZXCZF...,SOUTH AFRICA,1988,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,94.0005
19966EYCZF...,SOUTH AFRICA,1988,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,78.894
19966KRCZF...,SOUTH AFRICA,1988,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,151.706
19966ZXCZF...,SOUTH AFRICA,1987,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,91.3312
19966EYCZF...,SOUTH AFRICA,1987,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,73.113
19966KRCZF...,SOUTH AFRICA,1987,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,148.049
19966ZXCZF...,SOUTH AFRICA,1986,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,95.0348
19966EYCZF...,SOUTH AFRICA,1986,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,74.8633
19966KRCZF...,SOUTH AFRICA,1986,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,217.328
19966ZXCZF...,SOUTH AFRICA,1985,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,97.7877
19966EYCZF...,SOUTH AFRICA,1985,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,75.6543
19966KRCZF...,SOUTH AFRICA,1985,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,228.507
19966ZXCZF...,SOUTH AFRICA,1984,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,96.9854
19966EYCZF...,SOUTH AFRICA,1984,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,77.2595
19966KRCZF...,SOUTH AFRICA,1984,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,231.469
19966ZXCZF...,SOUTH AFRICA,1983,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,93.8229
19966EYCZF...,SOUTH AFRICA,1983,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,72.9272
19966KRCZF...,SOUTH AFRICA,1983,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,230.773
19966ZXCZF...,SOUTH AFRICA,1982,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,92.705
19966EYCZF...,SOUTH AFRICA,1982,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,74.2599
19966KRCZF...,SOUTH AFRICA,1982,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,225.643
19966ZXCZF...,SOUTH AFRICA,1981,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,94.0161
19966EYCZF...,SOUTH AFRICA,1981,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,78.3522
19966KRCZF...,SOUTH AFRICA,1981,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,223.24
19966ZXCZF...,SOUTH AFRICA,1980,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,94.2721
19966EYCZF...,SOUTH AFRICA,1980,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,71.7395
19966KRCZF...,SOUTH AFRICA,1980,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,229.127
19966ZXCZF...,SOUTH AFRICA,1979,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,97.7891
19966EYCZF...,SOUTH AFRICA,1979,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,64.2074
19966KRCZF...,SOUTH AFRICA,1979,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,242.855
19966ZXCZF...,SOUTH AFRICA,1978,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,94.6266
19966EYCZF...,SOUTH AFRICA,1978,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,60.2717
19966KRCZF...,SOUTH AFRICA,1978,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,243.225
19966ZXCZF...,SOUTH AFRICA,1977,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,93.7393
19966EYCZF...,SOUTH AFRICA,1977,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,57.2562
19966KRCZF...,SOUTH AFRICA,1977,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,240.631
19966ZXCZF...,SOUTH AFRICA,1976,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,92.2789
19966EYCZF...,SOUTH AFRICA,1976,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,59.4782
19966KRCZF...,SOUTH AFRICA,1976,"GOLD PRODUCTION, S.A. 2005=100",INDEX NUMBER,245.019
19966ZXCZF...,SOUTH AFRICA,1975,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,91.3468
19966EYCZF...,SOUTH AFRICA,1975,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,58.0797
19966ZXCZF...,SOUTH AFRICA,1974,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,96.0623
19966EYCZF...,SOUTH AFRICA,1974,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,55.8526
19966ZXCZF...,SOUTH AFRICA,1973,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,102.987
19966EYCZF...,SOUTH AFRICA,1973,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,52.5329
19966ZXCZF...,SOUTH AFRICA,1972,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,100.245
19966EYCZF...,SOUTH AFRICA,1972,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,48.1122
19966ZXCZF...,SOUTH AFRICA,1971,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,106.363
19966EYCZF...,SOUTH AFRICA,1971,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,46.3127
19966ZXCZF...,SOUTH AFRICA,1970,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,109.087
19966EYCZF...,SOUTH AFRICA,1970,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,43.4581
19966ZXCZF...,SOUTH AFRICA,1969,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,104.198
19966EYCZF...,SOUTH AFRICA,1969,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,40.6643
19966ZXCZF...,SOUTH AFRICA,1968,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,102.332
19966EYCZF...,SOUTH AFRICA,1968,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,36.8745
19966ZXCZF...,SOUTH AFRICA,1967,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,98.7943
19966EYCZF...,SOUTH AFRICA,1967,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,35.1167
19966ZXCZF...,SOUTH AFRICA,1966,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,99.2092
19966EYCZF...,SOUTH AFRICA,1966,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,32.5954
19966ZXCZF...,SOUTH AFRICA,1965,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,104.131
19966EYCZF...,SOUTH AFRICA,1965,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,30.3876
19966ZXCZF...,SOUTH AFRICA,1964,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,99.3615
19966EYCZF...,SOUTH AFRICA,1964,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,28.1622
19966ZXCZF...,SOUTH AFRICA,1963,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,93.3706
19966EYCZF...,SOUTH AFRICA,1963,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,24.0365
19966ZXCZF...,SOUTH AFRICA,1962,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,85.3403
19966EYCZF...,SOUTH AFRICA,1962,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,21.0852
19966ZXCZF...,SOUTH AFRICA,1961,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,79.9674
19966EYCZF...,SOUTH AFRICA,1961,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,19.7298
19966ZXCZF...,SOUTH AFRICA,1960,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,76.1168
19966EYCZF...,SOUTH AFRICA,1960,"MANUFACTURING PROD, SEAS ADJ",INDEX NUMBER,18.195
19966ZXCZF...,SOUTH AFRICA,1959,"MINING PRODUCTION, SEAS ADJ",INDEX NUMBER,71.3707
